region_code,region_name,geographic_level,state,year,year_range,number_of_non_employing_businesses,number_of_employing_businesses_1_4_employees,number_of_employing_businesses_5_19_employees,number_of_employing_businesses_20_or_more_employees,total_number_of_businesses,number_of_non_employing_business_entries,number_of_employing_business_entries_1_4_employees,number_of_employing_business_entries_5_19_employees,number_of_employing_business_entries_20_or_more_employees,total_number_of_business_entries,number_of_non_employing_business_exits,number_of_employing_business_exits_1_4_employees,number_of_employing_business_exits_5_19_employees,number_of_employing_business_exits_20_or_more_employees,total_number_of_business_exits,agriculture_forestry_and_fishing,mining,manufacturing,electricity_gas_water_and_waste_services,construction,wholesale_trade,retail_trade,accommodation_and_food_services,transport_postal_and_warehousing,information_media_and_telecommunications,financial_and_insurance_services,rental_hiring_and_real_estate_services,professional_scientific_and_technical_services,administrative_and_support_services,public_administration_and_safety,education_and_training,health_care_and_social_assistance,arts_and_recreation_services,other_services,currently_unknown,number_of_businesses_with_turnover_of_zero_to_less_than_50k,number_of_businesses_with_turnover_of_50k_to_less_than_200k,number_of_businesses_with_turnover_of_200k_to_less_than_2m,number_of_businesses_with_turnover_of_2m_to_less_than_5m,number_of_businesses_with_turnover_of_5m_to_less_than_10m,number_of_businesses_with_turnover_of_10m_or_more,number_of_business_entries_with_turnover_of_zero_to_less_than_50k,number_of_business_entries_with_turnover_of_50k_to_less_than_200k,number_of_business_entries_with_turnover_of_200k_to_less_than_2m,number_of_business_entries_with_turnover_of_2m_to_less_than_5m,number_of_business_entries_with_turnover_of_5m_to_less_than_10m,number_of_business_entries_with_turnover_of_10m_or_more,number_of_business_exits_with_turnover_of_zero_to_less_than_50k,number_of_business_exits_with_turnover_of_50k_to_less_than_200k,number_of_business_exits_with_turnover_of_200k_to_less_than_2m,number_of_business_exits_with_turnover_of_2m_to_less_than_5m,number_of_business_exits_with_turnover_of_5m_to_less_than_10m,number_of_business_exits_with_turnover_of_10m_or_more,private_sector_houses,private_sector_dwellings_excluding_houses,total_private_sector_dwelling_units,total_dwelling_units,value_of_private_sector_houses,value_of_private_sector_dwellings_excluding_houses,total_value_of_private_sector_dwelling_units,value_of_residential_building,value_of_non_residential_building,value_of_total_building,number_of_established_house_transfers,median_price_of_established_house_transfers,number_of_attached_dwelling_transfers,median_price_of_attached_dwelling_transfers,debtors_entering_business_related_personal_insolvencies,debtors_entering_non_business_related_personal_insolvencies,total_debtors_entering_personal_insolvencies,managers,professionals,technicians_and_trades_workers,community_and_personal_service_workers,clerical_and_administrative_workers,sales_workers,machinery_operators_and_drivers,labourers,debtors_with_other_or_unknown_occupations,area_of_holding_total_area,dairy_cattle_total,meat_cattle_total,sheep_and_lambs_total,pigs_total,meat_chickens_total,broadacre_crops_total_area,vegetables_total_area,orchard_fruit_trees_and_nut_trees_total_area,agricultural_production_total_gross_value,crops_total_gross_value,livestock_slaughtered_and_other_disposals_total_gross_value,agriculture_forestry_and_fishing_pct,mining_pct,manufacturing_pct,electricity_gas_water_and_waste_services_pct,construction_pct,wholesale_trade_pct,retail_trade_pct,accommodation_and_food_services_pct,transport_postal_and_warehousing_pct,information_media_and_telecommunications_pct,financial_and_insurance_services_pct,rental_hiring_and_real_estate_services_pct,professional_scientific_and_technical_services_pct,administrative_and_support_services_pct,public_administration_and_safety_pct,education_and_training_pct,health_care_and_social_assistance_pct,arts_and_recreation_services_pct,other_services_pct,industry_of_employment_inadequately_described_or_not_stated_pct,total_persons_employed_aged_15_years_and_over,houses_additions,houses_removals,houses_total,townhouses_additions,townhouses_removals,townhouses_total,apartments_additions,apartments_removals,apartments_total,total_dwelling_additions,total_dwelling_removals,total_dwellings
123,Sydney - Outer South West,sa4,NSW,2023,2022-23,12292.0,7979.0,2000.0,527.0,22798.0,2923.0,1315.0,56.0,11.0,4305.0,2929.0,983.0,121.0,13.0,4046.0,418.0,25.0,1012.0,80.0,5492.0,749.0,1359.0,744.0,3041.0,143.0,693.0,1955.0,2214.0,1132.0,104.0,403.0,1493.0,319.0,1406.0,16.0,5557.0,7702.0,7864.0,943.0,409.0,323.0,1434.0,1923.0,904.0,27.0,10.0,7.0,1876.0,1385.0,780.0,50.0,7.0,13.0,1713.0,559.0,2272.0,2305.0,729.0,159.0,888.0,923.0,551.0,1474.0,3417.0,880000.0,692.0,545000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Sydney - Outer South West,sa4,NSW,2024,2023-24,13029.0,7852.0,2021.0,567.0,23469.0,3102.0,1242.0,90.0,9.0,4441.0,2724.0,943.0,118.0,15.0,3800.0,427.0,19.0,1047.0,80.0,5507.0,756.0,1359.0,753.0,3246.0,146.0,708.0,2034.0,2342.0,1144.0,108.0,409.0,1600.0,322.0,1437.0,15.0,5561.0,7803.0,8289.0,1037.0,416.0,363.0,1529.0,1892.0,972.0,34.0,14.0,5.0,1654.0,1338.0,758.0,29.0,17.0,6.0,1350.0,481.0,1831.0,1972.0,615.0,137.0,753.0,836.0,453.0,1289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Sydney - Outer West and Blue Mountains,sa4,NSW,2011,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9326.7,515.8,3299.5,1951.1,1.0,1215841.7,,,,,,,0.7,0.3,10.4,1.5,8.9,4.8,10.7,5.8,6.3,1.6,3.8,1.5,4.7,3.0,8.2,8.8,11.3,1.5,4.0,2.4,139187.0,,,,,,,,,,,,
124,Sydney - Outer West and Blue Mountains,sa4,NSW,2016,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,372.0,454.0,37.0,29.0,77.0,35.0,63.0,32.0,63.0,69.0,48.0,7318.7,697.7,3029.6,4202.1,1.0,1093710.6,91.0,,,149.3,60.1,49.0,0.9,0.2,7.2,1.4,11.0,3.4,10.0,6.2,6.0,1.4,3.7,1.6,4.8,3.2,7.7,9.1,11.8,1.6,3.9,4.9,147334.0,,,,,,,,,,,,
124,Sydney - Outer West and Blue Mountains,sa4,NSW,2017,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,447.0,506.0,41.0,41.0,67.0,57.0,67.0,41.0,75.0,64.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.0,110.0,101128.0,352.0,,12498.0,478.0,,7302.0,2252.0,110.0,121058.0
124,Sydney - Outer West and Blue Mountains,sa4,NSW,2018,2017-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4354.0,695000.0,1314.0,526750.0,79.0,401.0,480.0,41.0,39.0,58.0,58.0,70.0,35.0,91.0,59.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.0,197.0,102330.0,604.0,,13102.0,796.0,,8098.0,2799.0,197.0,123660.0
124,Sydney - Outer West and Blue Mountains,sa4,NSW,2019,2018-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.0,1010.0,2256.0,2297.0,433.0,269.0,703.0,721.0,866.0,1587.0,3536.0,660000.0,903.0,492000.0,78.0,378.0,456.0,48.0,27.0,47.0,51.0,70.0,37.0,56.0,80.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.0,187.0,103842.0,469.0,2.0,13569.0,1225.0,,9323.0,3393.0,189.0,126864.0
124,Sydney - Outer West and Blue Mountains,sa4,NSW,2020,2019-20,12345.0,7502.0,2185.0,485.0,22517.0,,,,,,,,,,,419.0,16.0,1118.0,93.0,5345.0,705.0,1388.0,865.0,2368.0,213.0,700.0,2178.0,2483.0,1038.0,82.0,371.0,1329.0,397.0,1378.0,31.0,5235.0,7923.0,7962.0,865.0,273.0,259.0,,,,,,,,,,,,,990.0,633.0,1623.0,1623.0,363.0,154.0,517.0,524.0,699.0,1223.0,3968.0,672000.0,1297.0,487000.0,66.0,307.0,370.0,33.0,36.0,61.0,48.0,43.0,26.0,61.0,46.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.0,211.0,104776.0,370.0,,13939.0,592.0,,9915.0,2107.0,211.0,128760.0
124,Sydney - Outer West and Blue Mountains,sa4,NSW,2021,2020-21,12027.0,8671.0,2268.0,487.0,23453.0,2283.0,1261.0,75.0,24.0,3643.0,2101.0,583.0,101.0,12.0,2797.0,424.0,19.0,1139.0,99.0,5511.0,735.0,1445.0,919.0,2275.0,259.0,716.0,2243.0,2679.0,1096.0,92.0,418.0,1458.0,417.0,1483.0,26.0,5949.0,8013.0,8050.0,887.0,299.0,255.0,1400.0,1476.0,713.0,28.0,16.0,10.0,1329.0,960.0,492.0,25.0,8.0,7.0,1034.0,628.0,1662.0,1730.0,430.0,151.0,581.0,610.0,469.0,1079.0,5405.0,750000.0,1869.0,526000.0,48.0,160.0,203.0,23.0,11.0,23.0,15.0,27.0,13.0,31.0,27.0,41.0,9093.6,4.2,3774.9,204.7,5137.4,1554867.8,103.1,426.5,68.7,172.9,94.9,39.1,0.9,0.3,6.8,1.5,11.5,3.2,9.5,5.4,6.3,1.2,3.5,1.5,5.2,2.9,7.5,9.8,13.8,1.4,3.7,4.5,155914.0,935.0,204.0,105507.0,377.0,2.0,14314.0,529.0,,10444.0,1841.0,206.0,130395.0
124,Sydney - Outer West and Blue Mountains,sa4,NSW,2022,2021-22,12935.0,8852.0,2392.0,512.0,24688.0,2817.0,1263.0,75.0,11.0,4173.0,2069.0,814.0,110.0,29.0,3022.0,438.0,24.0,1180.0,106.0,5801.0,743.0,1550.0,973.0,2269.0,249.0,769.0,2321.0,2783.0,1204.0,102.0,477.0,1584.0,450.0,1638.0,23.0,6060.0,8587.0,8514.0,911.0,322.0,282.0,1456.0,1868.0,814.0,20.0,8.0,10.0,1329.0,960.0,491.0,25.0,6.0,6.0,1026.0,736.0,1762.0,1764.0,434.0,257.0,691.0,704.0,641.0,1345.0,5045.0,905000.0,1768.0,580000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.0,250.0,106178.0,194.0,,14508.0,177.0,,10621.0,1294.0,250.0,131439.0
124,Sydney - Outer West and Blue Mountains,sa4,NSW,2023,2022-23,13516.0,8580.0,2437.0,541.0,25074.0,2690.0,1192.0,67.0,13.0,3962.0,2932.0,1011.0,138.0,17.0,4098.0,442.0,21.0,1194.0,108.0,5841.0,713.0,1525.0,1007.0,2438.0,255.0,800.0,2344.0,2793.0,1223.0,99.0,484.0,1698.0,447.0,1623.0,19.0,5546.0,8654.0,9190.0,1028.0,336.0,320.0,1230.0,1856.0,848.0,20.0,4.0,4.0,1813.0,1452.0,787.0,39.0,11.0,9.0,996.0,766.0,1762.0,1762.0,441.0,242.0,683.0,682.0,1732.0,2414.0,3854.0,880000.0,1293.0,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Sydney - Outer West and Blue Mountains,sa4,NSW,2024,2023-24,14135.0,8556.0,2386.0,596.0,25673.0,2936.0,1317.0,97.0,19.0,4369.0,2713.0,918.0,168.0,11.0,3810.0,447.0,23.0,1166.0,115.0,5973.0,744.0,1547.0,1034.0,2628.0,254.0,792.0,2351.0,2859.0,1244.0,92.0,468.0,1853.0,457.0,1611.0,15.0,5615.0,8642.0,9564.0,1119.0,376.0,357.0,1363.0,1958.0,1000.0,33.0,4.0,7.0,1587.0,1400.0,778.0,30.0,5.0,3.0,842.0,360.0,1202.0,1204.0,440.0,116.0,556.0,568.0,856.0,1424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Sydney - Parramatta,sa4,NSW,2011,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,201.0,,,,,,,,,,0.2,0.1,10.3,0.9,7.3,6.1,10.3,6.5,5.7,2.5,6.4,1.4,7.6,3.7,5.3,6.3,11.3,1.2,3.7,3.3,167046.0,,,,,,,,,,,,
125,Sydney - Parramatta,sa4,NSW,2016,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,415.0,537.0,37.0,36.0,65.0,82.0,87.0,37.0,51.0,63.0,67.0,38.0,,5.0,,,,,,,,,,0.2,0.1,6.8,0.7,8.9,4.1,9.6,6.6,5.5,2.3,6.1,1.5,8.6,3.8,5.1,6.6,12.1,1.2,3.4,6.5,191446.0,,,,,,,,,,,,
125,Sydney - Parramatta,sa4,NSW,2017,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,369.0,452.0,39.0,35.0,55.0,55.0,73.0,35.0,59.0,65.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.0,622.0,83401.0,885.0,21.0,23333.0,5838.0,3.0,60408.0,7812.0,646.0,167429.0
125,Sydney - Parramatta,sa4,NSW,2018,2017-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2826.0,975000.0,5036.0,632000.0,114.0,389.0,503.0,49.0,57.0,58.0,49.0,77.0,34.0,67.0,69.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.0,827.0,83416.0,861.0,3.0,24191.0,5458.0,6.0,65860.0,7161.0,836.0,173754.0
125,Sydney - Parramatta,sa4,NSW,2019,2018-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.0,5084.0,5947.0,5977.0,265.0,1617.0,1882.0,1894.0,1444.0,3338.0,2301.0,872000.0,2833.0,615000.0,104.0,336.0,441.0,36.0,53.0,61.0,34.0,71.0,31.0,56.0,64.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.0,894.0,83557.0,905.0,7.0,25089.0,4653.0,,70513.0,6598.0,901.0,179451.0
125,Sydney - Parramatta,sa4,NSW,2020,2019-20,33052.0,14584.0,3584.0,1087.0,52307.0,,,,,,,,,,,145.0,26.0,2014.0,153.0,11430.0,2718.0,3205.0,2047.0,8694.0,356.0,1746.0,4946.0,5633.0,2960.0,273.0,710.0,2857.0,366.0,1985.0,43.0,15382.0,18098.0,15071.0,2034.0,814.0,908.0,,,,,,,,,,,,,734.0,3745.0,4479.0,4644.0,249.0,1075.0,1324.0,1381.0,1519.0,2900.0,2791.0,933750.0,3806.0,600000.0,78.0,249.0,328.0,38.0,20.0,40.0,28.0,48.0,34.0,37.0,48.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.0,877.0,83461.0,639.0,6.0,25722.0,3245.0,25.0,73733.0,4665.0,908.0,183208.0
125,Sydney - Parramatta,sa4,NSW,2021,2020-21,31544.0,18199.0,3763.0,1099.0,54605.0,7899.0,3695.0,165.0,22.0,11781.0,7164.0,1406.0,178.0,43.0,8791.0,149.0,20.0,2062.0,157.0,12220.0,2832.0,3508.0,2193.0,8278.0,352.0,1878.0,5143.0,5853.0,3165.0,283.0,771.0,3143.0,396.0,2158.0,44.0,17831.0,17688.0,15341.0,2061.0,787.0,897.0,4725.0,4526.0,2358.0,116.0,35.0,21.0,4217.0,2807.0,1371.0,153.0,43.0,39.0,865.0,4399.0,5264.0,5377.0,354.0,1515.0,1869.0,1911.0,1220.0,3131.0,3778.0,1090000.0,5678.0,635000.0,40.0,136.0,176.0,15.0,15.0,15.0,13.0,23.0,15.0,30.0,23.0,27.0,9.1,,,,,270883.8,,,,4.3,,4.3,0.2,0.1,6.3,0.8,7.3,3.8,9.3,5.5,5.7,2.1,6.8,1.5,10.2,3.5,5.1,7.3,14.3,1.0,2.8,6.2,202211.0,668.0,931.0,83198.0,736.0,3.0,26455.0,3759.0,4.0,77488.0,5165.0,938.0,187435.0
125,Sydney - Parramatta,sa4,NSW,2022,2021-22,33847.0,18712.0,3865.0,1115.0,57547.0,9475.0,3580.0,180.0,28.0,13264.0,7201.0,2139.0,196.0,46.0,9581.0,158.0,19.0,2165.0,172.0,13261.0,2917.0,3709.0,2263.0,8242.0,354.0,2008.0,5405.0,6218.0,3316.0,284.0,809.0,3418.0,432.0,2352.0,35.0,17398.0,19887.0,16239.0,2215.0,857.0,945.0,4659.0,5814.0,2594.0,133.0,41.0,27.0,4217.0,2805.0,1368.0,154.0,40.0,40.0,858.0,3727.0,4585.0,4675.0,414.0,1299.0,1713.0,1727.0,1861.0,3588.0,3657.0,1270000.0,5455.0,640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.0,980.0,82949.0,585.0,,27040.0,3280.0,44.0,80724.0,4596.0,1024.0,191007.0
125,Sydney - Parramatta,sa4,NSW,2023,2022-23,35841.0,18086.0,3767.0,1201.0,58895.0,9507.0,3324.0,175.0,27.0,13033.0,9255.0,2614.0,276.0,38.0,12183.0,163.0,20.0,2194.0,179.0,13203.0,2903.0,3712.0,2262.0,8825.0,370.0,2068.0,5481.0,6390.0,3518.0,294.0,856.0,3622.0,450.0,2339.0,46.0,15788.0,21014.0,17636.0,2474.0,909.0,1074.0,4027.0,6209.0,2616.0,130.0,28.0,23.0,5516.0,4168.0,2106.0,187.0,46.0,23.0,787.0,2964.0,3751.0,3841.0,397.0,1179.0,1575.0,1619.0,1394.0,3012.0,3003.0,1252012.5,4866.0,620000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Sydney - Parramatta,sa4,NSW,2024,2023-24,39266.0,17665.0,3871.0,1289.0,62091.0,10907.0,3338.0,198.0,25.0,14472.0,8175.0,2365.0,219.0,31.0,10790.0,162.0,22.0,2245.0,185.0,13830.0,2957.0,3822.0,2424.0,9735.0,376.0,2188.0,5760.0,6736.0,3589.0,311.0,961.0,3896.0,451.0,2406.0,36.0,16288.0,22180.0,18609.0,2829.0,1014.0,1171.0,4597.0,6838.0,2798.0,168.0,46.0,21.0,4635.0,3969.0,1945.0,165.0,42.0,28.0,754.0,1982.0,2736.0,2815.0,398.0,775.0,1173.0,1221.0,1049.0,2269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Sydney - Ryde,sa4,NSW,2011,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,6.6,0.7,5.5,6.1,8.9,5.6,3.2,4.0,7.6,1.8,13.0,3.3,4.6,9.5,12.0,1.4,3.5,2.3,79211.0,,,,,,,,,,,,
126,Sydney - Ryde,sa4,NSW,2016,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,86.0,115.0,16.0,11.0,13.0,16.0,26.0,12.0,5.0,3.0,12.0,,,,,,,,,,,,,0.2,0.2,4.7,0.7,5.9,4.6,8.7,6.2,3.0,4.0,7.7,2.3,13.2,3.2,4.5,9.5,12.3,1.4,3.2,4.6,88596.0,,,,,,,,,,,,
126,Sydney - Ryde,sa4,NSW,2017,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,71.0,108.0,16.0,26.0,13.0,11.0,13.0,12.0,9.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,305.0,37677.0,226.0,3.0,9908.0,1667.0,28.0,24061.0,2161.0,336.0,71757.0
126,Sydney - Ryde,sa4,NSW,2018,2017-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.0,1780000.0,2281.0,778000.0,34.0,79.0,111.0,23.0,20.0,10.0,10.0,11.0,5.0,5.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,375.0,37563.0,201.0,,10109.0,4318.0,12.0,28367.0,4780.0,387.0,76150.0
126,Sydney - Ryde,sa4,NSW,2019,2018-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,1237.0,1643.0,1643.0,253.0,441.0,694.0,697.0,496.0,1194.0,1159.0,1500000.0,1704.0,725000.0,29.0,62.0,89.0,10.0,19.0,5.0,7.0,14.0,15.0,3.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.0,387.0,37585.0,268.0,,10377.0,2343.0,65.0,30645.0,3028.0,452.0,78726.0
126,Sydney - Ryde,sa4,NSW,2020,2019-20,12409.0,5741.0,1408.0,424.0,19982.0,,,,,,,,,,,112.0,10.0,458.0,27.0,2693.0,928.0,1128.0,916.0,1557.0,248.0,1105.0,2691.0,3853.0,1049.0,51.0,403.0,1844.0,223.0,655.0,31.0,5974.0,6537.0,6226.0,645.0,242.0,358.0,,,,,,,,,,,,,325.0,1534.0,1859.0,1859.0,229.0,584.0,813.0,818.0,502.0,1320.0,1219.0,1708000.0,2371.0,785000.0,24.0,53.0,83.0,20.0,13.0,10.0,3.0,15.0,6.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,338.0,37607.0,233.0,207.0,10403.0,2833.0,30.0,33448.0,3426.0,575.0,81577.0
126,Sydney - Ryde,sa4,NSW,2021,2020-21,11914.0,6970.0,1451.0,453.0,20788.0,2334.0,1061.0,59.0,12.0,3466.0,2148.0,382.0,57.0,16.0,2603.0,98.0,12.0,469.0,26.0,2811.0,997.0,1229.0,964.0,1426.0,278.0,1163.0,2763.0,4025.0,1111.0,50.0,424.0,1968.0,247.0,703.0,24.0,6839.0,6460.0,6265.0,624.0,230.0,370.0,1510.0,1264.0,642.0,31.0,7.0,12.0,1414.0,717.0,422.0,42.0,8.0,11.0,343.0,2209.0,2552.0,2560.0,247.0,804.0,1051.0,1059.0,735.0,1794.0,1737.0,1950000.0,2872.0,805000.0,25.0,25.0,49.0,7.0,6.0,8.0,7.0,6.0,3.0,6.0,8.0,7.0,,,,,,,,,,,,,0.2,0.2,4.6,0.7,6.1,4.2,8.0,5.1,3.2,3.5,8.7,2.3,14.6,2.7,4.3,9.4,13.5,1.4,2.8,4.5,100598.0,304.0,466.0,37445.0,238.0,,10641.0,1639.0,81.0,35006.0,2181.0,547.0,83211.0
126,Sydney - Ryde,sa4,NSW,2022,2021-22,12455.0,7163.0,1515.0,441.0,21579.0,2531.0,1083.0,87.0,8.0,3709.0,2096.0,631.0,64.0,9.0,2798.0,97.0,8.0,474.0,21.0,2952.0,981.0,1313.0,1016.0,1307.0,278.0,1290.0,2876.0,4180.0,1128.0,50.0,442.0,2127.0,269.0,747.0,18.0,6693.0,6948.0,6635.0,661.0,247.0,395.0,1425.0,1547.0,703.0,23.0,5.0,5.0,1416.0,717.0,423.0,38.0,8.0,9.0,518.0,854.0,1372.0,1380.0,402.0,349.0,750.0,759.0,654.0,1414.0,1627.0,2420000.0,2756.0,833000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,628.0,37120.0,399.0,1.0,11039.0,980.0,3.0,35983.0,1682.0,632.0,84261.0
126,Sydney - Ryde,sa4,NSW,2023,2022-23,13314.0,6846.0,1494.0,491.0,22145.0,2589.0,973.0,62.0,7.0,3631.0,2252.0,748.0,109.0,12.0,3121.0,86.0,7.0,487.0,21.0,3092.0,993.0,1289.0,1053.0,1433.0,294.0,1353.0,2912.0,4238.0,1146.0,56.0,466.0,2150.0,258.0,789.0,22.0,6213.0,7238.0,7215.0,775.0,282.0,422.0,1248.0,1622.0,724.0,28.0,5.0,4.0,1639.0,935.0,504.0,42.0,12.0,9.0,331.0,1977.0,2308.0,2308.0,326.0,1011.0,1337.0,1340.0,378.0,1718.0,1391.0,2310000.0,2507.0,785000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Sydney - Ryde,sa4,NSW,2024,2023-24,14299.0,6653.0,1504.0,547.0,23003.0,3043.0,998.0,64.0,9.0,4118.0,2381.0,681.0,87.0,9.0,3158.0,90.0,6.0,510.0,26.0,3264.0,993.0,1289.0,1059.0,1588.0,284.0,1398.0,3008.0,4331.0,1157.0,65.0,506.0,2284.0,288.0,832.0,18.0,6329.0,7490.0,7583.0,824.0,338.0,439.0,1455.0,1847.0,773.0,22.0,10.0,5.0,1565.0,988.0,549.0,26.0,13.0,17.0,321.0,1195.0,1516.0,1516.0,312.0,529.0,841.0,846.0,1004.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Sydney - South West,sa4,NSW,2011,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13520.3,5063.2,2781.5,148.9,4250.0,2291990.3,,,,,,,0.8,0.1,15.6,0.9,8.7,5.5,11.0,5.7,7.3,1.6,4.6,1.3,4.6,3.4,5.5,5.1,9.3,1.1,4.2,3.8,141882.0,,,,,,,,,,,,
127,Sydney - South West,sa4,NSW,2016,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,414.0,520.0,43.0,32.0,64.0,43.0,60.0,33.0,86.0,83.0,72.0,7997.3,3464.3,1874.4,390.9,2534.0,2993742.4,169.0,,,161.2,47.1,85.1,0.9,0.2,10.3,0.8,10.3,3.8,10.5,6.0,7.3,1.5,4.4,1.4,4.8,3.5,5.3,6.2,10.4,1.2,4.3,7.2,160221.0,,,,,,,,,,,,
127,Sydney - South West,sa4,NSW,2017,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,397.0,499.0,45.0,29.0,69.0,49.0,69.0,32.0,75.0,69.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3794.0,298.0,100786.0,453.0,2.0,14494.0,578.0,,19681.0,4825.0,300.0,135098.0
127,Sydney - South West,sa4,NSW,2018,2017-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4080.0,790000.0,1392.0,525000.0,100.0,425.0,529.0,42.0,26.0,65.0,52.0,72.0,45.0,107.0,75.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3997.0,399.0,104384.0,699.0,,15193.0,992.0,,20673.0,5690.0,399.0,140389.0
